customer_id,customer_name,total_sales,total_profit
DE-65483-50210,Dawn Espinoza,556.0,50.0
KG-56522-46379,Kellie Galvan,440.0,52.0
MC-65191-85626,Maria Carroll,246.0,25.0
MM-77774-82327,Melanie Martin,1499.0,288.0
JF-90592-56267,Jason French,307.0,32.0
EQ-12012-78213,Erica Quinn,986.0,87.0
LM-30248-16616,Linda Acevedo MD,1990.0,341.0
DT-75079-56076,Deborah Thomas,259.0,52.0
RM-38557-39076,Rebecca Murillo,7548.0,1101.0
MJ-50370-59423,Megan Jordan,1106.0,222.0
CB-88424-79349,Chad Barajas,834.0,129.0
LB-32568-13353,Larry Burton,1394.0,256.0
JD-27583-13787,Jennifer Diaz,1817.0,427.0
CD-22876-29036,Christina Miller DDS,297.0,31.0
CV-54268-63356,Christine Vang,390.0,27.0
DS-83340-50373,Deborah Salazar,1020.0,110.0
TF-97080-16450,Tracey Ferguson,568.0,158.0
JR-95395-47243,Juan Romero,625.0,80.0
SM-77630-23463,Stephanie Manning,1217.0,199.0
JC-47632-22437,Jordan Carroll,1521.0,320.0
BW-35808-70090,Becky Wilson,363.0,20.0
AJ-45650-68003,Austin James,809.0,155.0
JV-85105-27553,James Vaughn,507.0,49.0
IW-57437-67094,Ian Whitney,1550.0,240.0
CR-46423-40691,Caroline Rodriguez,8037.0,1102.0
JS-97184-18125,Jenny Simpson,627.0,121.0
CB-67652-78312,Crystal Bailey,1159.0,248.0
MA-86269-12801,Mr. Manuel Anderson,13212.0,2101.0
VL-73960-37005,Victoria Li,1104.0,176.0
AB-46970-33675,Ashley Boyd,294.0,59.0
FJ-15574-15806,Francisco Jones,910.0,119.0
WM-65339-93067,William Miller,839.0,103.0
LM-98014-35952,Lisa Mitchell,202.0,35.0
DP-67403-54330,David Parsons,295.0,53.0
TT-70258-13470,Tracy Torres,480.0,96.0
JM-43801-44743,Jennifer Mercer,15245.0,2869.0
WC-49667-46818,Whitney Curtis,336.0,95.0
AB-55133-48924,Angela Browning,816.0,223.0
JS-69337-51865,Jacob Sherman,239.0,33.0
AR-51691-28262,Andrea Rodriguez,587.0,104.0
SC-79811-22583,Sherry Coleman,382.0,87.0
HJ-88073-82531,Heidi Johnson,962.0,155.0
KS-58211-42927,Kathleen Stein,171.0,22.0
KC-55982-38565,Kathleen Cox,11069.0,2145.0
TG-70612-93032,Tracy Garcia,271.0,57.0
BD-21021-54273,Brian Delgado,2962.0,276.0
CS-40654-80932,Christopher Smith,1269.0,231.0
RR-16525-40153,Randy Reed,8707.0,1284.0
SW-19860-94790,Steven White,488.0,39.0
NM-11991-56917,Nicholas Martinez,1293.0,153.0
SB-17101-96194,Samantha Brown,771.0,112.0
SR-26336-28631,Sarah Rodriguez,708.0,73.0
MP-77602-75197,Michelle Peters,900.0,140.0
RP-19763-57454,Richard Perez,1254.0,287.0
DC-46592-65818,Darlene Chambers,11825.0,2032.0
HM-85153-76985,Harold Marquez,1485.0,260.0
NL-33121-16771,Nicholas Lawrence,545.0,72.0
RD-53181-19696,Rachel Dawson,1010.0,148.0
JB-47973-57911,Joshua Boyer,1535.0,314.0
MM-30866-41529,Michael Shelton MD,10499.0,2230.0
AD-54875-77131,Angela Daniel,1208.0,181.0
SB-52802-23714,Scott Brown,780.0,164.0
BH-78617-82033,Brady Henderson,1772.0,305.0
BH-17513-93506,Barbara Hill,912.0,210.0
ES-60517-38590,Eileen Sullivan,803.0,129.0
VH-62638-97487,Victoria Huang,10959.0,2278.0
JB-28618-12084,Jennifer Brooks,2485.0,226.0
MM-54610-83724,Marisa Marshall,208.0,48.0
BC-48288-36330,Brandon Castro,347.0,75.0
JE-87073-35418,Jamie Evans,524.0,135.0
JS-52990-76812,Joseph Silva,312.0,68.0
AB-33025-61427,Amanda Barker,1564.0,327.0
RY-70691-76823,Richard Young,215.0,28.0
AP-89904-84874,Alison Phillips,1412.0,241.0
WM-76658-66491,Wendy Morris,141.0,27.0
AH-43947-94394,Amy Hill,771.0,110.0
BM-57274-44249,Brent Martinez,432.0,77.0
DT-71164-34970,Drew Tucker,425.0,41.0
DA-25025-13600,Dr. Zachary Alexander,1426.0,333.0
JB-19866-90296,Justin Brown,16252.0,2480.0
BG-91278-53536,Bianca Gonzales,386.0,50.0
NB-30211-39165,Nicholas Bell,1163.0,248.0
BJ-88342-40364,Bobby Johnson,1513.0,285.0
WB-81038-30589,William Boyle,424.0,100.0
TB-87978-93897,Tammy Bridges,15195.0,2884.0
SJ-57479-78485,Sarah Johnson,7972.0,2135.0
KB-23295-16186,Katherine Bentley,840.0,173.0
MS-50928-25700,Mariah Shaw,892.0,184.0
SG-48435-68516,Suzanne Green,238.0,68.0
AR-92738-13853,Anthony Rivera,7208.0,1525.0
DW-85319-18907,Daniel Walker,870.0,163.0
CW-50222-73439,Cody Werner,631.0,152.0
DF-64953-14199,Derek Fisher,1338.0,324.0
JH-64111-71488,Jeffery Haynes,895.0,163.0
WH-40029-48070,William Holt,1468.0,233.0
CH-90800-51701,Christopher Henry,543.0,42.0
JC-58976-92013,Jared Chapman,254.0,48.0
LF-93279-17184,Lori Figueroa,8928.0,1246.0
LT-84108-93637,Luis Thompson,428.0,81.0
GM-47889-63060,Gabriel Martinez,613.0,129.0
AS-35118-49138,Abigail Stewart,367.0,44.0
MM-58537-52381,Michael Mckee,1093.0,206.0
HS-37465-63709,Heidi Shaw,305.0,54.0
CH-60188-30043,Christopher Hensley,1034.0,236.0
MA-60707-57367,Margaret Armstrong,1142.0,310.0
BF-63788-53091,Brooke Fields,3440.0,471.0
DM-23379-71170,David Miller,4506.0,609.0
GC-45857-42689,Geoffrey Cook,60.0,4.0
BS-20174-96311,Brandi Soto,4182.0,545.0
AP-13059-12791,Aaron Pollard,2779.0,189.0
AM-69369-73727,Arthur Miller,603.0,115.0
DY-12175-95196,Dawn Young,459.0,50.0
MT-98325-17009,Mary Taylor,899.0,95.0
DB-26024-25838,David Brown,439.0,106.0
RD-60741-91002,Rhonda Dixon,749.0,103.0
HM-47577-68395,Heather Moore,1692.0,465.0
DP-23054-85822,Debbie Parsons,1139.0,273.0
SB-82516-93364,Sarah Black,10419.0,1486.0
AS-68237-58982,Andrew Stanley,3896.0,794.0
KJ-83270-72119,Kevin Johnson,141.0,13.0
MC-88258-18615,Michelle Castaneda,1240.0,193.0
RM-33875-90078,Renee Middleton,1248.0,196.0
RC-97523-25696,Robert Chavez,210.0,23.0
JW-70948-24930,Jeffrey White,683.0,138.0
TW-51632-50626,Timothy Williams,494.0,70.0
CH-18603-13835,Christina Holmes,1012.0,95.0
RH-79086-67882,Robert Harris,427.0,42.0
AG-34574-16708,Amanda Grant,494.0,83.0
WS-69331-78521,William Sutton,2028.0,551.0
JW-92888-70506,Jacob Wright,135.0,23.0
CH-73118-14384,Christopher Howard,139.0,23.0
MJ-17676-78999,Michelle Jones,11154.0,2285.0
RM-96746-92882,Robert Moon,724.0,147.0
KB-43269-74899,Katrina Brock,218.0,45.0
JB-95042-80753,Jonathan Bates,414.0,69.0
DB-92260-68300,Dakota Bush,937.0,99.0
MB-37976-51917,Michael Blake,912.0,256.0
KG-68113-62791,Kyle Gordon,2397.0,404.0
CS-50113-15016,Charles Stafford,922.0,167.0
RH-57983-22195,Rachel Henderson,344.0,98.0
AR-12834-51042,April Robinson,514.0,55.0
BB-86953-69112,Bianca Baker,252.0,30.0
MJ-40589-61125,Mario Jacobson,18632.0,3228.0
JR-31756-44957,Judy Ramsey,638.0,166.0
SC-30415-90121,Sarah Crawford,444.0,78.0
JM-40731-24197,John Mccarthy,562.0,104.0
MA-88497-65472,Makayla Andrade,9565.0,2004.0
DS-41204-29330,Dylan Simpson,605.0,114.0
PJ-96471-27278,Paul Jones,1130.0,177.0
RR-87809-33469,Randall Reyes,19969.0,3712.0
MS-81758-67783,Maria Sutton,1384.0,211.0
AL-35648-28467,Amy Lopez,469.0,47.0
KK-50776-63793,Katherine Kim,793.0,172.0
MH-16721-37890,Matthew Harris,657.0,87.0
IW-29065-98301,Ian Wilson,691.0,135.0
MG-20444-67198,Michael Glover,297.0,79.0
SG-72853-66554,Sarah Garcia,838.0,151.0
BC-36217-67780,Briana Chavez,750.0,153.0
RC-22915-32974,Richard Coleman,1836.0,322.0
EW-59082-81749,Elizabeth Walker,1162.0,200.0
AM-33907-53625,Amy Moore,919.0,137.0
AO-28382-11225,Alicia Osborne,1255.0,297.0
NG-93148-69696,Nathan Gonzalez,208.0,53.0
JG-92938-75661,Jennifer Graves,70.0,16.0
SH-38716-67169,Summer Hernandez,670.0,122.0
LR-93019-30704,Laura Rivera,817.0,235.0
CB-86753-44940,Casey Burgess,1126.0,220.0
PK-99098-98834,Patricia Key,319.0,49.0
SO-58826-49430,Shawn Oconnor,566.0,103.0
JG-18788-91896,Jared Griffith,331.0,60.0
PF-36440-52016,Paul Franco,333.0,21.0
LC-12127-79119,Leslie Clark,195.0,55.0
PS-13494-80066,Paula Sanders,760.0,123.0
CJ-93109-55101,Carrie Jones,183.0,35.0
CA-37465-58300,Cynthia Armstrong,440.0,73.0
MC-89324-33094,Michelle Chang,406.0,34.0
MG-99636-68766,Monica Greer,690.0,163.0
SM-60111-64273,Steven Mckee,76.0,19.0
EG-66056-52745,Evan Green,1188.0,177.0
MP-45172-40399,Miss Lindsay Harris PhD,506.0,47.0
JY-14933-42597,Jeremy York,295.0,53.0
BR-14993-74197,Bradley Rojas,971.0,206.0
RC-40614-51689,Ricky Chase,6119.0,1031.0
CK-73060-48760,Corey King,584.0,111.0
RE-55007-27693,Robin English,1977.0,281.0
DB-91340-11960,Daniel Beltran,8312.0,1428.0
WJ-27433-30390,William Jones,1464.0,282.0
KK-65335-35559,Kevin King,421.0,48.0
VH-69340-80056,Victoria Hines,2051.0,528.0
KJ-85041-76293,Katherine Jones,884.0,117.0
BS-63095-21840,Barbara Scott,5494.0,857.0
DR-16265-11114,David Richard,5333.0,807.0
ZS-85160-76941,Zachary Shaw,353.0,43.0
JH-65390-51067,Jennifer Hughes,1153.0,151.0
JC-75374-71610,James Clayton,312.0,74.0
DH-51110-55149,David Hardin,315.0,24.0
AL-90836-58711,Amy Lucas,646.0,115.0
AP-11600-37522,Abigail Price,429.0,72.0
MV-89528-88795,Michael Velasquez,925.0,225.0
KR-24712-67558,Keith Rodriguez,1804.0,178.0
JR-82255-29337,Jeffrey Russell,2834.0,499.0
RJ-47409-45297,Robert James,1184.0,260.0
TM-85250-45764,Tammy Mendoza,1188.0,176.0
PS-11732-10901,Patrick Stewart,86.0,20.0
WW-20157-40881,Wayne Wilkinson,908.0,174.0
WW-37747-25668,Whitney Waters,605.0,61.0
KK-61978-94434,Kevin Kelly,650.0,106.0
AT-92376-30447,Anna Thomas,68.0,14.0
NM-40543-91811,Noah Mendoza,4215.0,707.0
SC-75771-75975,Sean Cabrera,252.0,39.0
SR-13197-88089,Sara Ramos,1029.0,196.0
EH-72198-23815,Ellen Hicks,550.0,31.0
RT-20914-68134,Roger Thomas,6350.0,1201.0
KJ-56289-37473,Kaitlyn Johnson,9097.0,1618.0
WR-59775-23488,William Rodriguez,619.0,130.0
RF-44064-69829,Rose Freeman,483.0,65.0
RW-97685-51605,Rebecca Williams,751.0,170.0
LN-93291-54904,Linda Nolan,233.0,30.0
JD-85236-95158,Jeremiah Day,1130.0,202.0
AJ-65349-21776,Angel Jensen,425.0,93.0
ST-91747-58573,Summer Taylor,1256.0,248.0
JM-63324-75871,Joel Maldonado,416.0,53.0
MM-21085-88458,Michael Mccarty,8627.0,1649.0
MW-83040-57212,Mark White,418.0,73.0
SD-29981-31111,Sara Davidson,996.0,216.0
CP-49280-40028,Christina Pierce,232.0,31.0
KW-45421-11830,Kelly Wise,869.0,102.0
BH-41321-99844,Brittany Hansen,6010.0,1081.0
KW-20182-39762,Kylie Weiss,352.0,36.0
JL-97782-91371,Jeremy Larson,300.0,57.0
MM-91039-98424,Matthew Mercado,212.0,29.0
DB-67824-84326,Dana Buckley,482.0,130.0
JM-93947-16620,Joy Murray,832.0,169.0
SJ-96919-20596,Stacey Jones,108.0,30.0
JA-86558-61391,Jeffrey Anderson,865.0,184.0
JH-76394-66768,James Hawkins,481.0,24.0
CT-18322-46793,Charlene Trevino,183.0,23.0
JN-34090-13146,Jillian Newton,688.0,149.0
RW-76391-63741,Richard Wilson,1587.0,318.0
DH-99507-17911,Dalton Hodge,652.0,155.0
RT-11919-73933,Robert Turner,14463.0,3480.0
TP-16390-61446,Travis Perkins,920.0,175.0
TM-19316-82790,Tiffany Mendoza,892.0,109.0
AG-86756-64152,Alexandra Gray,406.0,69.0
SS-75378-41379,Sharon Shields,452.0,46.0
NC-32779-65541,Natalie Cook,1516.0,243.0
RM-19857-17800,Robert Marshall,331.0,39.0
JJ-38475-37920,Jennifer Joseph,266.0,47.0
CC-29378-54924,Crystal Cruz,1053.0,193.0
SB-50447-82841,Scott Bryant,5456.0,978.0
JR-25938-39310,Jennifer Rogers,436.0,56.0
TC-82782-30501,Tanya Crawford,469.0,73.0
JJ-25484-40656,Joshua Jensen,1717.0,199.0
KW-20289-64572,Kimberly Walker,1010.0,227.0
MM-51168-14617,Mr. Eric Murray,1054.0,237.0
RM-31042-11067,Roger Mason,1437.0,163.0
NW-35760-52224,Nicholas Watts,365.0,45.0
TW-22135-61127,Tanya Williams,398.0,20.0
JG-12574-23946,Jacob Gutierrez,597.0,125.0
DW-91690-91722,David White,1068.0,213.0
EC-29636-88950,Erin Christensen,486.0,114.0
EV-90823-53939,Erin Velasquez,1107.0,265.0
EM-92079-34967,Elizabeth Hall MD,122.0,32.0
CM-72355-91028,Carol Miller,844.0,206.0
KP-40091-64343,Kevin Perez,985.0,250.0
TT-17410-35829,Terrance Torres,663.0,82.0
KH-72684-24792,Kristy Hernandez,479.0,98.0
AR-29175-35129,Adam Roy,736.0,158.0
JM-45035-54767,Jeanette Morgan,296.0,74.0
EF-50893-30628,Elizabeth Floyd,1197.0,166.0
SM-24300-78782,Samuel Moreno,3513.0,864.0
AH-35660-63247,Angela Hardy,350.0,101.0
JM-50828-32648,Jonathan May,1097.0,240.0
JL-33818-25650,Jacqueline Lopez,875.0,134.0
KL-45938-99102,Keith Lindsey,1921.0,141.0
DV-98104-55307,David Vincent,1097.0,160.0
MR-20550-40826,Michael Robinson,820.0,88.0
MS-14332-82678,Marcus Stevens,5923.0,1092.0
TS-53990-60858,Teresa Shaffer,1484.0,303.0
WL-90359-45847,Wesley Larsen,676.0,48.0
BJ-27602-29821,Brian Jenkins,12265.0,2599.0
AL-90929-86023,Anthony Lewis,808.0,150.0
KW-68719-40669,Kevin Warner,1025.0,159.0
KJ-52236-19126,Kyle Jones,936.0,110.0
MH-88883-81060,Michele Hunter,8168.0,1452.0
RW-48262-85933,Ryan White,548.0,111.0
AH-14620-93101,Aaron Hicks,374.0,88.0
RT-51711-20731,Rebekah Tanner,263.0,24.0
DC-24191-39004,Dominique Cameron,909.0,216.0
AL-80482-62914,Alan Lopez,349.0,21.0
RS-92401-49048,Robert Sims,882.0,168.0
DH-95028-80226,Debbie Hutchinson,1317.0,268.0
SC-59215-78384,Spencer Chavez,696.0,80.0
DD-69611-55746,Daniel Duran,554.0,165.0
MT-65675-67484,Matthew Trujillo,684.0,71.0
LT-67728-10927,Loretta Taylor,668.0,122.0
NH-39023-40217,Nicole Holt,2378.0,403.0
TM-82942-20547,Tammy Murphy,1826.0,406.0
PH-48967-88327,Paula Hobbs,594.0,102.0
MW-14671-47621,Michelle Wilkins,2652.0,668.0
RW-66840-68977,Ruth Wilson,1193.0,221.0
SB-47061-42123,Sylvia Brown,1949.0,360.0
RW-63436-71482,Rhonda Wilson,1499.0,157.0
MC-78826-54048,Mitchell Carter,676.0,68.0
VH-80670-68858,Virginia Horton,894.0,135.0
MS-43519-21058,Michael Smith,1647.0,223.0
NM-97090-59233,Nicholas Miller,297.0,30.0
JG-71331-13984,John Gross,946.0,200.0
DS-92727-78046,Daniel Stout,1276.0,222.0
JM-83377-44076,John Miller,824.0,244.0
TS-37879-20654,Tara Smith,6614.0,1132.0
PH-80703-13735,Patrick Hopkins,387.0,107.0
MM-63760-13228,Madison Mccarty,1410.0,272.0
NT-98349-65616,Nathan Thomas,4218.0,828.0
RH-53699-13753,Rickey Hess,517.0,91.0
HR-43074-58236,Holly Ramirez,2362.0,613.0
AH-87976-35564,April Hunt,488.0,75.0
JC-30321-84862,John Clark,2235.0,251.0
PM-22852-84625,Peter Mccarthy,11934.0,2440.0
JA-21228-62998,Jessica Alvarado,1072.0,282.0
KN-56130-74708,Kellie Nguyen,346.0,58.0
PB-98089-98197,Perry Brown,368.0,67.0
AR-36860-56318,Andrew Ruiz,446.0,48.0
DE-46248-81535,Dennis Espinoza,777.0,68.0
RB-87730-53081,Robert Bartlett,631.0,160.0
AC-34796-38448,Ariel Castaneda,764.0,108.0
CS-46629-97610,Charles Santiago,635.0,132.0
KS-99480-64274,Kenneth Scott,15337.0,2721.0
DH-11055-95233,David Hayes,2426.0,382.0
WW-84321-91533,William Wright,192.0,27.0
ZL-48661-86391,Zachary Lopez,868.0,131.0
EB-92825-43568,Erin Bass,1394.0,214.0
JF-53161-57059,Jill Flores,611.0,53.0
NM-86982-54491,Nathan Snyder MD,8924.0,1184.0
RT-71377-55136,Ryan Thompson,339.0,58.0
JC-50279-13159,Jessica Chandler,109.0,27.0
KW-30190-71194,Kelly Wallace,401.0,116.0
EL-81062-97129,Eric Larsen,1682.0,382.0
RH-67447-97632,Robin Hartman,668.0,153.0
KN-48623-91649,Karen Nguyen,108.0,10.0
TT-72933-11601,Thomas Tate,196.0,41.0
JB-96784-90053,Jack Barton,469.0,43.0
AT-58465-82637,Annette Thomas,1588.0,426.0
RF-17670-86436,Randall Fry,690.0,155.0
DA-50770-49416,Daniel Armstrong,964.0,214.0
AS-46414-37110,Alex Small,106.0,20.0
JC-47819-21243,Jacqueline Cooper,179.0,26.0
CM-43260-55637,Cheyenne Martinez,4174.0,488.0
PE-69471-71879,Pamela Elliott,1304.0,84.0
IW-12852-70418,Ian Wolfe,402.0,62.0
NH-90004-94369,Nicholas Hart,1303.0,207.0
LH-12038-16157,Latasha Hamilton,1228.0,245.0
CM-27018-91052,Craig Moran,862.0,182.0
CL-73589-63064,Carlos Lane,328.0,81.0
KF-82312-56776,Kathleen Fox,6044.0,737.0
PS-58901-30755,Paul Sullivan,649.0,59.0
LL-95907-42507,Lorraine Logan,924.0,140.0
AH-52882-30869,Alexander Hernandez,891.0,101.0
SW-63552-34058,Stephen Watts,1132.0,217.0
PM-32236-82394,Patrick Moore,199.0,60.0
AH-94179-56096,Angela Herrera,1667.0,291.0
DK-58819-59750,Dana Knight,686.0,127.0
ER-15031-49179,Eric Ramirez,933.0,142.0
DE-25703-74309,Dana Edwards,449.0,47.0
RA-38018-56298,Robert Anthony,311.0,64.0
SK-60962-96263,Susan Kidd,2597.0,315.0
MD-20488-81588,Michelle Davis,3013.0,844.0
PM-21605-54934,Parker Martinez,1027.0,102.0
JB-51754-26484,Jacqueline Bass,382.0,85.0
HM-82325-76082,Hannah Moody,897.0,65.0
KC-93517-14408,Kimberly Crawford,11639.0,2041.0
MK-37545-42498,Michael King,1297.0,135.0
MR-29848-95904,Maria Rodriguez,1472.0,279.0
DF-80447-68437,Devon Foster,13217.0,2145.0
DG-61841-23014,Daniel Graham,11484.0,1587.0
JJ-99768-81778,Joyce Jordan,8584.0,1389.0
JW-40189-81853,Jared Williams,776.0,75.0
JK-92247-14080,Jamie Klein,328.0,25.0
CO-11550-24793,Christopher Obrien,412.0,68.0
JH-39636-40535,Justin Hamilton,1614.0,281.0
CM-43989-12505,Charles Macias,56.0,5.0
RA-22283-56339,Robert Aguilar,707.0,136.0
KG-95310-44342,Kimberly Gamble,822.0,167.0
JW-30788-67369,John Wolf,419.0,82.0
EM-94846-53252,Elizabeth Martin,1629.0,312.0
KR-31825-96399,Kyle Robertson,1027.0,212.0
SL-27354-20915,Steve Lowery,708.0,102.0
JB-72157-61176,John Bryant,231.0,56.0
SE-72908-80181,Sharon Erickson,555.0,141.0
PT-98108-39423,Patrick Terry,1525.0,279.0
CK-82575-96653,Colleen Keller,977.0,208.0
RG-21084-91246,Ryan Green,1180.0,228.0
CP-78509-79988,Craig Peck,1355.0,183.0
JL-38059-37991,Jeremy Lawson,566.0,78.0
BW-94618-14337,Bryan Williams,680.0,123.0
OC-18881-79161,Oscar Clark,401.0,84.0
RW-16209-98767,Robert Ward,2091.0,537.0
MA-46328-84457,Martin Acevedo,149.0,28.0
WC-16252-27436,William Cobb,2207.0,171.0
SH-87412-66170,Sean Hooper,830.0,146.0
RM-68306-27129,Rachael Meyer,750.0,162.0
MD-30187-42848,Mrs. Christine Keller DDS,1672.0,237.0
TN-46901-65061,Thomas Newton,512.0,41.0
CJ-68163-15317,Christina Jordan,16205.0,2539.0
SM-12897-87756,Stephanie Miller,1042.0,204.0
EN-71452-39022,Erica Nelson,145.0,16.0
DS-69671-44412,Debbie Silva,1716.0,277.0
FB-88391-37973,Frank Baker,539.0,75.0
DK-47154-52655,Dylan Kelley,906.0,67.0
JM-96905-60688,Jamie Mcclain,9601.0,1549.0
PS-73291-78322,Penny Smith,1816.0,277.0
SW-22739-55117,Sarah Watson,10680.0,1923.0
JN-44336-21374,Jerry Navarro,120.0,19.0
SH-25079-97987,Sarah Hayes,557.0,110.0
DM-61805-81985,Dr. Michael Bolton MD,217.0,48.0
LP-68745-37207,Loretta Patrick,608.0,68.0
AR-99245-41257,Amy Russell,1218.0,203.0
KS-40274-23732,Kenneth Sullivan,193.0,21.0
ST-50246-96883,Steven Thomas,336.0,25.0
SM-93745-64882,Suzanne Miller,588.0,98.0
LM-69740-54896,Lauren Morales,528.0,146.0
AN-18319-45015,Anthony Nelson,1385.0,245.0
EG-25674-87079,Elijah Garner,23852.0,3182.0
KH-90694-52574,Kristina Harrell,1403.0,269.0
MF-21235-83589,Melanie Fisher,946.0,255.0
RP-74357-79611,Rodney Prince,1904.0,284.0
RO-57157-43929,Renee Oconnor,1039.0,94.0
DK-12672-73044,Diana Kelly,7115.0,751.0
SB-71916-20188,Shelly Brown,1005.0,163.0
KH-40374-14544,Kenneth Hall,1688.0,346.0
SD-43733-91153,Susan Diaz,1179.0,280.0
KF-97888-35546,Kimberly Freeman,14988.0,3408.0
GC-53263-95755,Gary Carter,496.0,100.0
RS-74503-38105,Randy Savage,14365.0,2040.0
SW-97598-16862,Shannon Wheeler,748.0,111.0
CJ-32015-31201,Charles Jones,645.0,157.0
RR-21650-37525,Rhonda Roberts,731.0,99.0
MC-18789-86482,Marissa Chang,612.0,60.0
CA-70835-76829,Christopher Arellano,216.0,59.0
MR-47404-85938,Mark Raymond,246.0,29.0
NL-53404-75979,Nicole Love,450.0,61.0
AD-65669-96333,Angela Davis,1322.0,126.0
NS-55117-43653,Nathan Scott,322.0,61.0
DL-32839-11001,Donald Love,6411.0,1466.0
LZ-90911-79771,Leah Zavala,16818.0,2770.0
LJ-32363-17134,Lisa Johnston,610.0,133.0
SM-65457-51695,Sarah Martin MD,682.0,85.0
AM-10414-47718,Andrew Mayo,949.0,165.0
BG-24599-67510,Brenda Golden,59.0,10.0
EH-60970-53093,Erica Hudson,718.0,96.0
KM-26550-87436,Karen Mendez,233.0,59.0
ZA-56236-90340,Zachary Anderson,10535.0,1533.0
BT-42519-70318,Brittany Thomas,9163.0,1754.0
CM-58259-81165,Cindy Mitchell,1024.0,166.0
DM-65915-18081,Derrick Macdonald,1252.0,204.0
MH-68727-29106,Michael Hartman,532.0,133.0
MS-96031-38860,Michael Smith,10621.0,1930.0
TN-47911-71101,Timothy Nelson,2003.0,358.0
KS-18749-81691,Karen Spence,406.0,117.0
DG-55305-76206,David Gallagher,1380.0,309.0
AK-70999-41786,Aaron King,726.0,95.0
TO-45403-14844,Tracy Obrien,531.0,91.0
AM-65445-58660,Amy Murphy,1803.0,251.0
TG-76768-89813,Tiffany Gonzalez,1306.0,248.0
DR-71172-47257,David Rogers,630.0,102.0
RS-88560-73468,Ryan Sanders,1762.0,359.0
KS-64456-49579,Kathy Simmons,768.0,125.0
KH-39041-63495,Kenneth Harris,10429.0,2348.0
EF-92922-14924,Elizabeth Fernandez,458.0,80.0
KZ-80284-23712,Kevin Zamora,983.0,106.0
LA-59909-74975,Linda Avila,1769.0,384.0
EM-77958-89351,Emma Mitchell,163.0,27.0
BW-80437-61588,Brian White,911.0,107.0
MR-36241-49130,Mrs. Emily Ross,711.0,141.0
MH-19194-10409,Mary Harrington,1814.0,188.0
YB-86625-43083,Yvonne Barrett,460.0,64.0
JH-90620-32429,James Haas,311.0,73.0
DG-51691-85732,Danielle Garcia,750.0,51.0
JB-22646-72130,John Brown,513.0,69.0
DT-11416-84773,Dale Thomas,395.0,31.0
EH-66017-37186,Eric Hoover,396.0,98.0
CF-47654-89825,Christina Farmer,111.0,31.0
PR-86198-63060,Penny Rosario,3154.0,491.0
JJ-54881-87519,Jennifer Johnson,579.0,108.0
DN-99601-78102,Dawn Novak,9299.0,1700.0
CC-31640-59965,Caroline Carroll,849.0,152.0
SG-42974-37135,Samantha Gallagher,441.0,105.0
CW-57684-45047,Christopher Wilkinson,8028.0,1491.0
GJ-43156-45944,Glenn Jackson,425.0,93.0
EJ-92423-98219,Eric Johnson,1095.0,135.0
TW-48994-97008,Tammy Wiggins,536.0,63.0
MC-80476-65131,Michelle Chapman,2041.0,437.0
RC-38700-16670,Richard Callahan,1086.0,199.0
BG-67051-33894,Brian Glenn,775.0,169.0
RM-76391-68746,Renee Mercer,380.0,24.0
JM-48026-35999,Jared Martinez,1612.0,301.0
ED-49912-20837,Elizabeth Delgado,610.0,83.0
JB-17993-83072,Joshua Bonilla,551.0,36.0
DC-74607-28496,Dr. Jeffrey Campos,931.0,213.0
EG-44601-66318,Emily Garcia,10536.0,1858.0
SR-30274-59692,Scott Rogers,447.0,46.0
KW-40004-64706,Keith Walker,115.0,10.0
JJ-67426-64134,Joseph Jackson,1475.0,199.0
EF-87394-25376,Emily Fowler,8562.0,1882.0
JW-13027-79396,Jeanne Wheeler,4727.0,502.0
WA-54183-34996,William Alvarez,2092.0,324.0
AW-71886-81284,Angie Washington,425.0,88.0
MK-40472-25025,Mark Krueger,7942.0,1285.0
MA-62595-78526,Michael Allen,278.0,63.0
LB-81442-46295,Lisa Brown,467.0,79.0
SH-72808-31468,Samantha Harrison,357.0,59.0
KR-84462-87262,Krystal Rice,242.0,52.0
SS-57706-60795,Stacey Simmons,8395.0,556.0
CH-76834-70538,Christopher Harris,1320.0,205.0
CS-42373-91781,Cynthia Short,9294.0,1849.0
MY-82924-59272,Mariah Young,6623.0,843.0
TH-34976-84138,Theresa Hays,351.0,30.0
JD-79410-72698,Julie Warren DDS,10120.0,1656.0
CR-87373-17907,Christopher Richards,700.0,175.0
PK-82012-93334,Peter Kelly,374.0,96.0
DS-42179-86334,Dean Sanchez,740.0,102.0
AR-55547-87368,Alex Ray,788.0,151.0
HD-66980-56824,Heidi Davis,15960.0,2745.0
ER-43751-34284,Elizabeth Roberts,295.0,70.0
RR-82462-47246,Robert Reed,297.0,29.0
TR-97714-63055,Tabitha Ramsey,741.0,190.0
PM-19523-68367,Peggy Miller,645.0,124.0
RM-68509-67971,Rebecca Moody,985.0,208.0
BA-23520-48841,Bobby Ashley,766.0,188.0
RS-49385-27806,Rhonda Simmons,920.0,176.0
AN-92345-69333,Albert Nelson,317.0,78.0
HH-53850-28157,Heather Hensley,558.0,91.0
AJ-80679-49840,Alicia Jones,928.0,141.0
PB-95155-65597,Phillip Booker,164.0,16.0
AW-94671-13352,Angela Wilson,7899.0,1281.0
PJ-59347-17718,Paul Johnson,13948.0,2693.0
TS-26685-82169,Thomas Schultz,1461.0,234.0
