customer_id,customer_name,total_sales,total_profit
TR-22898-64735,Theresa Rodriguez,1387.0,208.0
KS-94365-67029,Kelsey Stone,686.0,81.0
KT-44416-48700,Katherine Thompson,1442.0,262.0
JM-75785-99461,Jesse Marshall,937.0,165.0
AM-39730-23453,Andre Mcguire,6815.0,1333.0
EE-99901-44849,Eric Edwards,10179.0,2191.0
DP-84241-44613,Dawn Preston,1891.0,316.0
KH-87168-29482,Kevin Harris,257.0,44.0
GH-78602-68177,Gabriela Hobbs,923.0,112.0
CR-88683-71281,Carl Ramos,637.0,58.0
HA-44884-17546,Heather Acosta,9790.0,1717.0
TK-70660-52716,Timothy Kennedy,357.0,64.0
JK-84813-37490,Jane Koch,1633.0,219.0
JE-88572-86902,Julie Erickson,1037.0,186.0
RC-29648-61257,Ricky Clark,1635.0,274.0
AW-74621-64431,Amanda Warner,9339.0,1541.0
JA-97075-41749,Joshua Alvarez,10974.0,2145.0
PB-33014-87713,Pamela Bridges,1649.0,273.0
JT-43224-84406,Julia Thornton,774.0,186.0
MS-51885-47321,Miranda Strickland,1354.0,167.0
AN-39590-88333,Aaron Norton,1942.0,446.0
NM-60102-77438,Nicole Mitchell,1413.0,296.0
MR-32215-58665,Margaret Ross,7549.0,1476.0
MJ-42666-30731,Mark Jackson,867.0,79.0
KP-83847-64491,Karen Phillips,9865.0,1535.0
EM-20921-74586,Erin Mendoza,933.0,136.0
TL-37974-75514,Tracy Lucero,9619.0,1672.0
CR-78413-58128,Carol Robinson,173.0,47.0
MG-31237-38269,Mark Garza,1308.0,267.0
RM-68449-53405,Rhonda Mueller,800.0,148.0
SM-85145-17482,Sean Mcclure,253.0,33.0
JF-44349-90200,James Franklin,96.0,8.0
PJ-23976-47711,Paula Jones,473.0,128.0
EC-76251-21521,Eric Clarke,670.0,125.0
CS-11096-92531,Christie Stewart,759.0,83.0
RD-60984-25240,Russell Duke,270.0,69.0
TH-55247-21084,Tara Hester,1336.0,223.0
WG-49193-55426,Wanda Greene,1236.0,269.0
MM-73750-43888,Michael Marks,887.0,163.0
VR-65488-86090,Vincent Ruiz,899.0,239.0
BW-26169-75961,Bruce Warren,9102.0,1643.0
TS-92223-45245,Theodore Smith,7768.0,1462.0
BT-55677-17289,Brittany Taylor,990.0,94.0
JR-43156-35154,John Rodriguez,891.0,214.0
AL-36137-76484,Aaron Lin,118.0,23.0
TM-67944-79991,Tina Martinez,867.0,95.0
MD-63333-24867,Megan Davidson,344.0,49.0
AD-83278-24738,Amanda Davis,12746.0,1729.0
LB-38053-26053,Laura Becker,8028.0,1555.0
VW-77702-21504,Victoria White,417.0,85.0
PM-62475-77468,Paula Mccoy,1494.0,185.0
DP-69953-26770,Desiree Paul,61.0,3.0
AT-88549-81487,Ashley Thompson,1557.0,449.0
MJ-65998-54300,Ms. Heidi Johnson,1958.0,350.0
RM-84977-71152,Rebecca Martin,386.0,103.0
EM-93193-85073,Eric Moss,4923.0,752.0
JG-24534-34073,Jerry Garcia,565.0,68.0
AJ-93492-88054,April Johnson,21941.0,2952.0
CP-61382-43720,Crystal Price,409.0,61.0
JC-62224-71711,Justin Clark,13086.0,2954.0
AM-96250-21531,Audrey Lara MD,1516.0,238.0
CC-31557-20010,Courtney Cunningham,10130.0,1830.0
KK-36307-99897,Kristin King,829.0,187.0
RS-46216-83743,Robert Simon,1310.0,276.0
BH-23264-96364,Bruce Huerta,847.0,220.0
AL-19924-54594,Ashley Lopez,7294.0,1332.0
KW-92061-89240,Kimberly Weeks,888.0,208.0
JM-45213-93589,Jessica Mcfarland,781.0,108.0
BB-27176-89917,Bradley Brown,179.0,34.0
VC-20249-18294,Victoria Conway,733.0,144.0
RY-89026-14182,Ryan York,756.0,192.0
JK-46304-59562,Joshua King,719.0,173.0
JT-23722-34371,Jonathan Torres,825.0,112.0
JM-17109-20603,Jeanette Meyer,546.0,149.0
MW-52810-80055,Mallory Wright,1224.0,171.0
JR-55246-99059,Jessica Rubio,8408.0,1458.0
DC-48596-78680,Daniel Colon,469.0,88.0
JC-35906-66947,Jason Caldwell,1992.0,494.0
SR-60899-57984,Shannon Rose,6551.0,1099.0
ML-49656-55746,Mary Lee,1301.0,168.0
RC-87242-66356,Robert Cortez,816.0,207.0
VW-83668-43973,Victoria Winters,8842.0,1405.0
JS-75288-26723,John Simmons,10349.0,1853.0
AS-26312-80193,Andrew Strickland,463.0,95.0
NB-29060-44766,Natalie Bailey,8384.0,1610.0
RO-34004-59917,Richard Owens,7259.0,1338.0
SH-12586-26399,Sylvia Hines,768.0,130.0
MM-28670-53578,Michele Myers,1968.0,170.0
CW-80201-64214,Cassandra White,10226.0,1965.0
DD-42198-62677,Darren Dennis,299.0,37.0
JW-81478-23085,Jessica Williamson,168.0,46.0
JR-52312-83958,Jessica Ramirez,1120.0,115.0
KK-93294-79826,Kelly Keller,294.0,76.0
RF-15795-61014,Robert Foster,221.0,58.0
MJ-75818-97663,Mark Jones,226.0,18.0
CC-24629-40493,Christopher Cunningham,7892.0,1375.0
GR-92594-24279,Glen Rivera,1019.0,210.0
AM-48507-94327,Anthony Murphy,354.0,50.0
DA-97864-65153,David Allen,7035.0,1290.0
AP-55920-58043,Ashley Palmer,83.0,19.0
JA-65252-33738,James Aguilar,7522.0,1619.0
JM-68398-96508,Jason Morgan,1216.0,241.0
EC-41298-59936,Elizabeth Contreras,1133.0,218.0
DS-85655-20623,Danielle Smith,6999.0,1217.0
RG-81221-22995,Robert Garcia,766.0,114.0
DJ-56118-10412,Duane Johnson,907.0,174.0
LG-57432-17578,Lisa Gallagher,725.0,129.0
AS-89694-21480,Amber Stewart,1099.0,253.0
CR-60848-93149,Chelsea Rodgers,7286.0,1224.0
KS-82816-51057,Kimberly Swanson,504.0,111.0
SF-81105-76156,Sharon Franklin,1105.0,209.0
SB-44613-97610,Steven Brooks,846.0,84.0
DS-66100-48520,Diana Smith,2789.0,384.0
DM-17650-73365,Donald Miller,5281.0,1421.0
RC-46044-82303,Rebecca Cooper,296.0,83.0
MH-16956-29766,Meghan Hamilton,570.0,140.0
AL-69371-16140,Aaron Levine,9843.0,1846.0
PM-20378-26014,Peter Mcclain,274.0,35.0
LD-92576-72326,Lori David,11183.0,1592.0
BS-24120-93892,Bonnie Simon,509.0,37.0
TE-43512-74841,Thomas Elliott,171.0,29.0
MN-35926-63607,Marcus Nunez,14648.0,2141.0
DH-55213-85578,Daniel Hansen,620.0,82.0
MT-54920-19114,Matthew Turner,1760.0,224.0
KW-13821-16360,Karen White,10018.0,1913.0
TC-24726-36485,Teresa Cook,1045.0,102.0
MD-36982-16324,Mrs. Christine Dunn,10468.0,1873.0
AS-68788-89480,Amanda Smith,1070.0,248.0
TL-62297-12256,Troy Leon,1570.0,301.0
RW-82681-11402,Rodney Wilson,828.0,156.0
DS-19582-81242,Douglas Singh,668.0,118.0
RS-37357-19254,Rachel Strickland,474.0,103.0
MS-61891-41539,Maria Spears,1884.0,414.0
VC-73394-10097,Veronica Cabrera,745.0,152.0
RM-29102-14554,Ray Miller,1696.0,404.0
JB-67985-29052,James Barnes,413.0,44.0
CH-71818-98129,Catherine Herrera,2367.0,417.0
CJ-96458-86945,Curtis Sweeney Jr.,529.0,75.0
JJ-21064-35626,Jane Johnson,268.0,61.0
KH-57909-74206,Kristina Henry,895.0,115.0
MJ-44762-45276,Michelle Jones,463.0,72.0
CR-30553-27122,Charles Robinson,784.0,177.0
RT-69453-12659,Robert Thompson,1299.0,250.0
CH-86831-88391,Cesar Henry,1228.0,334.0
HR-33628-63822,Hailey Robinson,1481.0,335.0
LM-22664-60899,Laura Miller MD,378.0,52.0
SH-59649-58236,Stanley Henry,2757.0,618.0
TW-83963-73630,Terry Woodard,263.0,32.0
CA-19861-38917,Courtney Alexander,381.0,42.0
AC-61693-12794,Alyssa Campbell,544.0,47.0
DD-95233-43788,Daniel Delacruz,15042.0,2883.0
JL-66898-60735,Jeffrey Larsen,712.0,82.0
RD-91102-43900,Ruth Deleon,7631.0,2136.0
TS-67964-50411,Timothy Smith,12248.0,2427.0
AM-46766-88917,Alexis Martinez,3558.0,687.0
MW-88416-38630,Matthew Walls,317.0,62.0
AG-17014-11720,Amanda Garcia,1583.0,281.0
AC-40405-79113,Amanda Curtis,1580.0,365.0
LH-44013-66685,Lisa Henderson,19390.0,3027.0
TC-94562-17071,Tiffany Clark,1094.0,194.0
AJ-65455-95223,Aaron Jensen,133.0,12.0
AM-27186-11686,Amy Moore,405.0,56.0
CP-17385-28847,Chad Perez,835.0,175.0
KP-22558-61476,Kenneth Porter,195.0,37.0
JA-34484-63922,Jennifer Andrade,1054.0,99.0
RT-24831-84796,Rebecca Taylor,8120.0,1356.0
FB-40463-71534,Felicia Bell,715.0,120.0
KW-52638-63727,Kathy Wilson,460.0,118.0
CO-93960-37500,Cynthia Ortiz,1011.0,119.0
AE-59464-30374,Amy Espinoza,6471.0,1080.0
DW-39274-13719,David Williams,255.0,76.0
MD-19966-36272,Matthew Dawson,7791.0,1208.0
NM-60423-94091,Nicholas Maxwell,273.0,39.0
JM-70090-30263,James Moore,823.0,155.0
BG-62146-12382,Brooke Garza,20277.0,3100.0
NH-57896-39308,Nicole Hill,456.0,36.0
KH-81449-91559,Kelly Hamilton,722.0,157.0
BL-60976-47961,Bobby Levy,1346.0,311.0
EH-71962-27638,Emily Hernandez,76.0,19.0
AK-86238-56343,Alan King,5980.0,1036.0
JH-59583-97924,Jacqueline Hanna,833.0,157.0
GD-68319-23171,Geoffrey Davis,611.0,71.0
AO-61761-46483,Amanda Obrien,99.0,29.0
GH-38429-62194,Gregory Herrera,2324.0,354.0
SJ-78181-17108,Stephanie Joyce,116.0,18.0
JH-14879-53839,Jack Hoffman,2136.0,548.0
SS-53117-85129,Steven Stanley,506.0,87.0
DG-40199-12135,Daniel Green,1904.0,321.0
RT-69549-36331,Ronald Travis,901.0,128.0
LB-44773-74673,Leslie Banks,10541.0,1659.0
DF-30049-25535,Daniel Fisher,1181.0,234.0
AS-45836-95002,Amanda Santos,1543.0,239.0
SR-97834-34153,Susan Robles,101.0,15.0
JW-13665-78178,Jay Williams,19509.0,2667.0
IW-10907-14092,Ian Wu,10730.0,1922.0
TJ-69887-34459,Troy Johnson,172.0,33.0
HF-49038-83252,Harry Floyd,583.0,141.0
MB-28240-19916,Michael Bell,409.0,41.0
JR-41934-65268,Jerome Rodriguez,3857.0,636.0
DC-40508-79167,Daniel Cox,2519.0,365.0
GC-94061-85442,Glenn Crane,400.0,43.0
MH-98750-70003,Matthew Hughes,1311.0,167.0
MR-81258-22555,Mitchell Reynolds,20717.0,4203.0
ES-41886-78606,Emily Stokes,11963.0,2908.0
AN-42062-40523,Allison Nelson,160.0,40.0
JK-61259-96314,Jerry Kennedy,11000.0,1655.0
BF-19935-69995,Bryan Flores,10199.0,2501.0
CT-54023-11901,Christine Taylor,1052.0,219.0
AW-88713-49891,Andrea White,868.0,129.0
AW-63050-28459,Alyssa Weaver,10667.0,1746.0
HS-53483-29167,Heather Schwartz,13656.0,1671.0
TN-44223-45100,Tyrone Norton,521.0,67.0
DM-67191-68618,Denise Morris,2466.0,410.0
SG-26400-91312,Sarah Garner,125.0,12.0
SR-17554-38121,Scott Ramirez,14210.0,2666.0
JW-54283-49789,Jacob Wade,759.0,146.0
AM-15530-34238,Amber Mclean,1076.0,211.0
MM-18771-26084,Michael Marshall,984.0,79.0
AR-83836-49158,Aaron Robinson,647.0,87.0
MR-26612-60281,Michelle Russell,1245.0,286.0
KJ-59185-63468,Karen Johnson,628.0,153.0
JB-42022-33767,Jeffrey Burnett,7641.0,903.0
DW-70937-44846,David Waters,12299.0,1698.0
DB-35792-30515,Donald Brown,825.0,141.0
PJ-79724-70208,Paul Johnson,6108.0,1147.0
DW-36749-11153,Dawn West,1003.0,211.0
MW-46680-68023,Mike Williams,769.0,135.0
SM-42111-17680,Stacey Meza,383.0,48.0
WC-72401-73635,Wesley Coffey,8600.0,1529.0
ES-99701-54817,Elizabeth Santiago,327.0,30.0
RL-75145-59444,Ronald Lee,10806.0,2866.0
HC-98075-56182,Heather Castro,1062.0,105.0
ME-85953-92678,Michael Edwards,50.0,11.0
NG-68474-28210,Natalie Guerrero,461.0,72.0
HS-24911-82926,Hunter Stevens,1841.0,401.0
LR-59689-29384,Leslie Ramirez,7736.0,1438.0
CW-36788-63357,Carol West,2530.0,576.0
KW-89552-56824,Kara Walton,592.0,140.0
JS-18184-85080,Joshua Saunders,1144.0,235.0
JS-50476-44634,Janice Stout,1443.0,225.0
GV-74186-11945,Gary Vaughn,223.0,27.0
JL-96773-90405,James Lane,212.0,24.0
CE-37447-17260,Christine Esparza,1428.0,301.0
GW-79457-54745,George Wu,1827.0,240.0
OG-43010-69028,Olivia Graham,1313.0,186.0
CW-82827-72075,Cindy Wyatt,5805.0,493.0
AM-16061-43935,Ashley Murillo,402.0,104.0
TP-29827-40277,Timothy Perez,729.0,51.0
JB-32019-31094,Jessica Berry,256.0,26.0
DC-13380-96285,Donna Castro,1694.0,279.0
BP-64323-54729,Bridget Porter,115.0,28.0
RL-91626-66071,Richard Leon,1140.0,138.0
MD-50535-31165,Mrs. Melissa Lewis DVM,203.0,26.0
KG-92307-94437,Kyle Gonzales,9346.0,1910.0
JW-99671-49689,Jean Wise,971.0,101.0
MP-61069-94048,Monica Palmer,374.0,82.0
DM-36353-60297,Danielle Mckinney,554.0,117.0
EM-25435-29892,Elaine Mendoza,520.0,104.0
BA-66287-61524,Benjamin Alvarez,1798.0,390.0
MT-59224-70882,Michelle Thompson,249.0,28.0
TS-90133-24953,Tina Schneider,1339.0,290.0
LC-17627-54716,Lisa Calderon,6337.0,1100.0
KW-26441-23843,Kimberly Webb,889.0,113.0
MS-84158-99723,Mr. Nathan Smith,464.0,58.0
JH-44972-43360,Jacqueline Holland,1976.0,517.0
PC-19239-41479,Paul Callahan,1393.0,182.0
SL-97712-81228,Sara Larson,1121.0,241.0
MJ-88000-14832,Marc Johnson,1325.0,198.0
BR-32704-32897,Brian Ramirez,716.0,89.0
JN-14909-74802,Jason Nguyen,676.0,147.0
MC-11982-14070,Megan Clark,499.0,54.0
SF-65199-46471,Steven Faulkner,4429.0,1162.0
CW-18326-11211,Carmen Webb,6462.0,1369.0
LM-58209-62884,Lisa Morton,1484.0,250.0
MP-22764-81266,Michael Pierce,6242.0,1071.0
DS-86058-57996,Danny Stafford,236.0,49.0
MC-80341-34993,Mitchell Cortez,746.0,157.0
HB-42174-78028,Hannah Bennett,2324.0,451.0
AB-28008-67731,Andrew Briggs,28244.0,5386.0
AC-58599-33839,Amy Cannon,871.0,129.0
YD-84730-56487,Yvonne Morales DVM,689.0,147.0
CC-54478-41811,Casey Callahan,857.0,210.0
DB-12777-76201,Debbie Brown,6534.0,978.0
KH-70764-59683,Katrina Hood,4998.0,806.0
AA-94989-70739,Anthony Allen,1144.0,164.0
AJ-82501-95160,Ana Jennings,295.0,24.0
JA-29212-66271,Jerry Arnold,632.0,124.0
CR-34410-26686,Christine Reed,771.0,147.0
KD-87430-18344,Kathryn Day,12190.0,1861.0
RL-50639-65959,Rachel Lindsey,9057.0,1484.0
EH-98187-84526,Erica Hunt,2354.0,347.0
SM-80731-39912,Stephanie Mendoza,1507.0,159.0
MW-47093-29681,Marissa Walker,16906.0,2688.0
JL-91013-79182,Jason Lowe,1436.0,307.0
WU-40491-94365,Wendy Underwood,187.0,38.0
RT-22410-63579,Richard Thomas,1718.0,363.0
RG-56533-54359,Richard Garrett,7511.0,1387.0
SR-44029-34991,Sharon Ramirez,1033.0,216.0
DH-98514-81939,Daniel Hampton,285.0,85.0
SR-51979-27746,Susan Rasmussen,1126.0,211.0
DC-93277-60507,Dennis Cortez,207.0,44.0
NG-71720-17988,Nathan Graham,1410.0,239.0
DD-18718-17719,Donald Duffy,1570.0,393.0
MW-31684-39811,Michael White,785.0,186.0
RW-57645-21186,Ronald Williams,325.0,56.0
EY-58392-88504,Edgar Young,946.0,158.0
NB-21680-93101,Natalie Bowen,13799.0,2009.0
TL-48425-74306,Thomas Lowe,110.0,29.0
WS-97079-18308,William Soto,1994.0,497.0
TS-89668-32350,Tanya Sullivan,1380.0,319.0
ER-56417-79087,Emily Russo,1081.0,162.0
MH-72453-63906,Michael Hanson,697.0,69.0
CC-16649-79769,Charles Carter,11501.0,1686.0
DB-67556-27860,David Boyd,8771.0,1512.0
BG-47142-37246,Brittney Gutierrez,1037.0,148.0
ST-15777-24702,Steve Thomas,13261.0,2225.0
DR-49364-80998,Danielle Roy,8312.0,1469.0
LS-95613-44037,Latoya Sanders,11065.0,2097.0
MH-55081-56633,Michael Howard,318.0,58.0
GS-13413-45410,Gwendolyn Simpson,650.0,148.0
RT-87632-12487,Rebecca Turner,11990.0,2079.0
KG-75053-96245,Kathryn Green,128.0,38.0
BG-87651-97071,Barbara Goodwin,1700.0,361.0
RH-23945-45153,Robert Hess,4198.0,1076.0
MW-26822-66330,Mr. Keith White,11310.0,1936.0
BH-10996-92451,Bryan Hopkins,9448.0,1690.0
MM-77761-87767,Melissa Mcdonald,9797.0,1558.0
BP-16679-54809,Brenda Parker,8556.0,1417.0
AF-20607-24834,Austin Flores,65.0,11.0
TR-75407-74542,Timothy Reed,7429.0,1309.0
AF-70783-78268,Angela Foster,7102.0,1170.0
DC-63652-18932,Diane Carter,711.0,205.0
DR-33329-52500,Dr. Jesse Reyes,620.0,94.0
WR-37328-79490,William Rogers,1286.0,214.0
BS-66051-38075,Brandon Salazar,1464.0,248.0
NF-20291-72954,Nicole Fischer,8430.0,1769.0
MT-92302-74155,Michael Tran,437.0,66.0
SS-91358-41997,Sandra Sullivan,596.0,128.0
MS-53579-67620,Mrs. Suzanne Smith,386.0,54.0
DL-82063-50636,David Lewis,630.0,69.0
JM-67162-72506,Jeremiah Munoz,6796.0,1337.0
KD-43855-13191,Katie Dalton,703.0,114.0
AH-46190-83914,Adam Haley,1381.0,140.0
KS-75098-17579,Kevin Spencer,1211.0,186.0
KH-28850-68264,Kelsey Hodge,699.0,107.0
HB-57327-46680,Hannah Brown,676.0,167.0
KM-60909-56591,Kyle Moreno,960.0,151.0
AR-63935-12381,April Rose,822.0,171.0
TJ-90256-16375,Theresa Jarvis,8683.0,1472.0
KB-42075-87078,Kelly Burgess,561.0,94.0
EM-51780-36738,Eric Martinez,298.0,56.0
TB-53255-90917,Tina Barron,1233.0,160.0
NB-11847-51149,Nicholas Bates,324.0,49.0
JJ-56836-85542,Joseph Williams Jr.,1018.0,201.0
AK-31865-22255,Ann Knight,5971.0,847.0
VC-48099-73755,Vanessa Clayton,955.0,243.0
SM-85243-40060,Stacy Mosley,873.0,123.0
JR-96451-14608,Joshua Rodriguez,1229.0,145.0
KL-68809-86421,Kevin Lewis,12053.0,1965.0
MG-96014-60670,Michael Gordon,463.0,97.0
CA-41465-98052,Cristian Anderson,1110.0,138.0
LF-37018-26836,Lee Flynn,12172.0,2027.0
JG-88432-65398,Jeffrey Goodwin,320.0,46.0
JL-53716-44077,Jonathan Lewis,729.0,149.0
AV-60363-67826,Alicia Vasquez,1316.0,274.0
TO-82190-97437,Tiffany Odom,577.0,122.0
EJ-29274-57677,Elizabeth James,478.0,73.0
JP-19362-89446,Jonathan Peterson,710.0,91.0
RH-98141-43184,Richard Hodges,13100.0,1550.0
AS-36110-12925,Angela Sharp,533.0,65.0
DJ-91542-69667,Danielle Johnson,228.0,32.0
KH-72267-53213,Kathryn Ho,9840.0,1407.0
RR-71073-81847,Richard Robinson,225.0,46.0
RD-14946-81684,Ryan Delacruz,478.0,109.0
AK-35213-12605,Anna Knight,617.0,125.0
AJ-12081-38400,Alicia Jones,474.0,50.0
TK-83636-70952,Timothy Khan,1165.0,287.0
NW-80343-89219,Nicholas Williams,8320.0,1852.0
JH-15483-17327,John Howard,666.0,85.0
JT-61666-10050,Jacob Tucker,7058.0,1287.0
MM-76072-13671,Megan Marks,193.0,56.0
PJ-72661-18301,Pamela Jensen,777.0,141.0
JC-92210-58105,James Choi,5309.0,942.0
MS-23648-35667,Mr. Robert Sims,582.0,73.0
EN-14760-53498,Eric Nguyen,125.0,14.0
AF-97145-70480,Aaron Fox,10783.0,1776.0
ER-90521-22727,Edward Rivera,8765.0,1580.0
AT-74798-39505,Anthony Taylor,254.0,56.0
MB-75924-44669,Mary Bruce,670.0,96.0
AW-36405-63465,Alicia Williams,831.0,131.0
PS-39538-39688,Paige Sanchez,554.0,94.0
MW-68071-80857,Mark Wilson,1244.0,315.0
DE-20360-39478,Drew English,184.0,40.0
TC-81784-53000,Timothy Cook,806.0,105.0
NB-44403-40490,Nichole Baker,10795.0,2080.0
CB-87584-24187,Charles Brown,797.0,147.0
CO-88893-41359,Cody Oliver,900.0,159.0
RH-32197-92643,Robert Hall,6615.0,1550.0
JR-46694-55476,Jonathan Rose,316.0,67.0
SJ-94089-16368,Shirley Johnson,1485.0,136.0
RH-31854-48719,Ryan Hall,1154.0,236.0
MM-65693-65417,Monique Moody,6790.0,1038.0
AW-49788-99476,Amy Wright,3705.0,382.0
SF-28975-61161,Samantha Faulkner,701.0,131.0
BZ-82479-57375,Brian Zamora,715.0,104.0
OG-29935-64071,Olivia Gomez,763.0,96.0
BH-45682-90605,Barry House,1092.0,153.0
AM-30199-91161,Amy Martinez,1264.0,287.0
WJ-52655-24769,William Jones,728.0,101.0
JR-22704-17974,Jonathan Reyes,9949.0,1693.0
JH-12814-91509,Janet Hernandez,27118.0,4502.0
JC-46800-77570,John Cooper,971.0,86.0
JG-77939-94756,Jodi Garcia,1331.0,222.0
CZ-22160-19600,Christopher Zavala,11450.0,2538.0
CC-43563-47853,Cody Cole,627.0,112.0
JG-73743-41302,Jack Gardner,161.0,44.0
CL-68732-62435,Cynthia Long,883.0,219.0
DW-18053-55881,David Williams,205.0,31.0
GM-33545-26989,Grace Mclaughlin,1153.0,239.0
LJ-90882-15593,Louis Johnson,9160.0,2459.0
MA-59650-28737,Melissa Aguirre,2469.0,314.0
TR-96076-90690,Tammy Reyes,870.0,153.0
RH-78465-13909,Randy Huerta,2586.0,354.0
TL-47245-75293,Todd Lopez,1406.0,319.0
NB-23067-46234,Nicole Barnes,10287.0,1986.0
RB-43707-55137,Robin Bauer,10446.0,1896.0
CT-61570-83587,Christopher Thompson,508.0,46.0
AG-52033-74053,Amanda Griffin,1668.0,292.0
AB-38126-56606,Angela Buchanan,678.0,112.0
KR-84828-31291,Katherine Rodgers,7747.0,1462.0
KL-94468-31648,Kimberly Love,14142.0,3036.0
AH-94028-39517,Austin Huber,343.0,100.0
AS-57907-79442,Abigail Snow,7659.0,1486.0
RT-69552-26998,Roger Terry,795.0,78.0
MR-17075-10013,Marcia Ramirez,879.0,234.0
JW-51946-58564,Jason Wilson,9749.0,1703.0
DH-14592-64909,Damon Harris,1668.0,375.0
AS-70703-66515,Amanda Smith,12985.0,2179.0
JD-35849-54105,Jason Davis,1606.0,368.0
LR-16849-91622,Leslie Robinson,371.0,87.0
BM-50218-35544,Brandy Martinez,1019.0,207.0
NH-54996-66287,Nathan Haynes,4917.0,534.0
JS-89761-70738,Joseph Smith,460.0,33.0
JV-62441-11737,Jennifer Velasquez,5619.0,971.0
NF-30946-30071,Nicholas Fox,171.0,14.0
AT-29233-86704,Ariel Thomas,859.0,113.0
BB-91231-96602,Brian Bennett,859.0,96.0
VW-69938-74646,Vanessa Walsh,6921.0,1142.0
TM-98372-88247,Travis Martin,1060.0,130.0
DB-89191-62504,Diana Brewer,1279.0,134.0
KJ-31714-59838,Katherine Jimenez,9557.0,1503.0
JT-92248-89924,Juan Tran,9625.0,1712.0
SH-41173-96603,Steven Henry,1145.0,241.0
BM-85719-30555,Brian Martin,3426.0,760.0
KR-11517-55696,Kimberly Robles,4942.0,930.0
AD-85322-50877,Ashley Dawson,2544.0,311.0
JG-15937-26683,Joshua Gay,1639.0,212.0
CC-23059-95099,Christopher Castillo,921.0,195.0
CS-42933-12886,Christopher Stevenson,295.0,66.0
MP-24980-35906,Mr. Justin Phelps,702.0,136.0
GJ-27806-94626,Gregory Jenkins,533.0,125.0
SW-92889-12710,Sara Waller,1133.0,211.0
DG-48512-22707,Darren Gomez,319.0,61.0
KJ-63921-16306,Kelsey Johnson,2845.0,390.0
BG-15628-35509,Brent Garcia,1225.0,202.0
LP-84221-84451,Linda Perry,10028.0,1613.0
AP-90325-61463,Alexander Pope,496.0,64.0
NH-89228-55621,Nicholas Hayes,497.0,87.0
JS-47223-59730,John Shaw,8442.0,1627.0
RH-32506-39099,Ralph Ho,875.0,200.0
CA-22743-80107,Cameron Adams,1217.0,170.0
MM-94285-95823,Melissa Meyer,1052.0,177.0
DB-37159-17875,Dennis Brown,10979.0,1950.0
CP-13916-26130,Cameron Perez,1615.0,428.0
JR-57196-47419,Jonathan Rich,618.0,140.0
TF-26671-22755,Thomas Fowler,786.0,135.0
JA-86356-79870,Joyce Andrews,467.0,52.0
BL-48216-15188,Brett Lopez,919.0,146.0
AW-48045-84949,Alvin Williams,1474.0,185.0
JB-40308-32293,Jacob Burke,330.0,45.0
AM-41116-52840,Angela Mccall,1408.0,200.0
RR-37580-73944,Robin Rojas,934.0,234.0
JG-43180-63507,Jacob Galloway,5684.0,785.0
LY-35525-77874,Linda Young,396.0,98.0
CB-89342-16827,Carol Beard,10272.0,2963.0
KO-83770-92084,Kayla Ortiz,576.0,81.0
SS-88354-18433,Sean Spencer,143.0,40.0
LL-95390-94835,Larry Levy,1295.0,276.0
JB-93744-76238,Jonathan Brock,1802.0,301.0
DL-43295-42440,David Lee,853.0,151.0
AH-85321-53315,Alison Hill,496.0,92.0
AB-47738-93390,Amber Baker,11255.0,2669.0
CS-18351-87712,Caitlin Smith,461.0,31.0
PM-24542-68332,Pamela Martin,17518.0,4135.0
MW-81707-39090,Michael Woods,1751.0,260.0
JF-45737-84812,John Figueroa,1528.0,182.0
JM-29316-73339,Jamie Lopez MD,9501.0,1558.0
WG-66025-12933,William Galloway,12269.0,2530.0
SA-49487-47626,Stacey Anderson,699.0,61.0
KC-79787-71003,Karen Castillo,14675.0,2841.0
DA-56291-31988,Daniel Allen,1428.0,152.0
TK-97509-27568,Timothy Knight,221.0,12.0
PM-77288-77322,Pamela Mccall,9666.0,1624.0
SR-67174-37095,Savannah Ross,146.0,28.0
CN-72481-63146,Chelsea Nelson,88.0,13.0
JY-61877-89851,James Young,1609.0,281.0
MM-15142-57728,Mr. Kevin Murphy,771.0,110.0
DL-50174-41831,Debra Lynch,9418.0,1589.0
LK-10600-74463,Latoya Kennedy,1891.0,314.0
PM-39829-34798,Patrick Morgan,907.0,161.0
KW-41422-87124,Krista White,7590.0,1202.0
AB-69921-68573,Allison Ball,50.0,13.0
MM-32848-92120,Melissa Moss,1575.0,390.0
JF-72867-95874,Joshua Fisher,9329.0,1607.0
BT-24153-35421,Brenda Taylor,724.0,76.0
DN-37761-89393,Donald Nichols,2657.0,448.0
BW-15327-68729,Brianna Woodward,770.0,158.0
PW-78694-43352,Preston Wilcox,536.0,115.0
CC-68819-48954,Crystal Crawford,4939.0,365.0
MF-14776-10131,Michael Fletcher,941.0,131.0
EJ-12509-64641,Elizabeth Jones,1333.0,140.0
DA-48211-82971,Dennis Allen,577.0,73.0
ML-82550-63617,Matthew Love,1699.0,396.0
MW-72339-81967,Mary Williams,6764.0,1007.0
DP-39781-36294,Douglas Powell,1428.0,115.0
TM-77217-58573,Timothy Myers,245.0,72.0
MR-54218-53503,Meghan Rodriguez,780.0,140.0
CB-23605-10092,Christopher Buck,468.0,109.0
JB-75728-47458,Jeremy Bryant,8065.0,1500.0
SJ-87800-34251,Shelley Jones,263.0,76.0
TC-25132-63966,Troy Clark,9019.0,1784.0
BS-26578-55758,Brian Scott,383.0,45.0
NC-86256-46338,Nancy Curtis,740.0,139.0
